
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  6.10000000000E+07     ; 6.40000000000E+07   ; Hz                  ; 1601      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   6.19581250000E+07; -0.84941      ;-0.454721     
   6.19600000000E+07; -0.848125     ;-0.454847     
   6.19618750000E+07; -0.849492     ;-0.453243     
   6.19637500000E+07; -0.850457     ;-0.452843     
   6.19656250000E+07; -0.848138     ;-0.450876     
   6.19675000000E+07; -0.850359     ;-0.447929     
   6.19693750000E+07; -0.852374     ;-0.447925     
   6.19712500000E+07; -0.850263     ;-0.447278     
   6.19731250000E+07; -0.85299      ;-0.446853     
   6.19750000000E+07; -0.85409      ;-0.446409     
   6.19768750000E+07; -0.853269     ;-0.442269     
   6.19787500000E+07; -0.855672     ;-0.442402     
   6.19806250000E+07; -0.855142     ;-0.442216     
   6.19825000000E+07; -0.85509      ;-0.441659     
   6.19843750000E+07; -0.853883     ;-0.438745     
   6.19862500000E+07; -0.855088     ;-0.437892     
   6.19881250000E+07; -0.856439     ;-0.438547     
   6.19900000000E+07; -0.855671     ;-0.43862      
   6.19918750000E+07; -0.856209     ;-0.436085     
   6.19937500000E+07; -0.859773     ;-0.435005     
   6.19956250000E+07; -0.860526     ;-0.436327     
   6.19975000000E+07; -0.860146     ;-0.433653     
   6.19993750000E+07; -0.860084     ;-0.430358     
   6.20012500000E+07; -0.861675     ;-0.432273     
   6.20031250000E+07; -0.861935     ;-0.429931     
   6.20050000000E+07; -0.858205     ;-0.427246     
   6.20068750000E+07; -0.860973     ;-0.427572     
   6.20087500000E+07; -0.863684     ;-0.426937     
   6.20106250000E+07; -0.863545     ;-0.424206     
   6.20125000000E+07; -0.862219     ;-0.42472      
   6.20143750000E+07; -0.864648     ;-0.423339     
   6.20162500000E+07; -0.864847     ;-0.422761     
   6.20181250000E+07; -0.864192     ;-0.422967     
   6.20200000000E+07; -0.865695     ;-0.419614     
   6.20218750000E+07; -0.866873     ;-0.41913      
   6.20237500000E+07; -0.864799     ;-0.41682      
   6.20256250000E+07; -0.867421     ;-0.415614     
   6.20275000000E+07; -0.865425     ;-0.415657     
   6.20293750000E+07; -0.868922     ;-0.416773     
   6.20312500000E+07; -0.868842     ;-0.413875     
   6.20331250000E+07; -0.867402     ;-0.41163      
   6.20350000000E+07; -0.870147     ;-0.412272     
   6.20368750000E+07; -0.871502     ;-0.409045     
   6.20387500000E+07; -0.869565     ;-0.40908      
   6.20406250000E+07; -0.870698     ;-0.409016     
   6.20425000000E+07; -0.871763     ;-0.406971     
   6.20443750000E+07; -0.871717     ;-0.406336     
   6.20462500000E+07; -0.873601     ;-0.401892     
   6.20481250000E+07; -0.872465     ;-0.402738     
   6.20500000000E+07; -0.87421      ;-0.402997     
   6.20518750000E+07; -0.875826     ;-0.401911     
   6.20537500000E+07; -0.87397      ;-0.399712     
   6.20556250000E+07; -0.875164     ;-0.401332     
   6.20575000000E+07; -0.875687     ;-0.399365     
   6.20593750000E+07; -0.875225     ;-0.397358     
   6.20612500000E+07; -0.878127     ;-0.394838     
   6.20631250000E+07; -0.877797     ;-0.395849     
   6.20650000000E+07; -0.877684     ;-0.394029     
   6.20668750000E+07; -0.877042     ;-0.393841     
   6.20687500000E+07; -0.879945     ;-0.393007     
   6.20706250000E+07; -0.878693     ;-0.390562     
   6.20725000000E+07; -0.88057      ;-0.388047     
   6.20743750000E+07; -0.881341     ;-0.388246     
   6.20762500000E+07; -0.880275     ;-0.387813     
   6.20781250000E+07; -0.882079     ;-0.387057     
   6.20800000000E+07; -0.881571     ;-0.385715     
   6.20818750000E+07; -0.882375     ;-0.382989     
   6.20837500000E+07; -0.884056     ;-0.38145      
   6.20856250000E+07; -0.882265     ;-0.381099     
   6.20875000000E+07; -0.883467     ;-0.380242     
   6.20893750000E+07; -0.883147     ;-0.378736     
   6.20912500000E+07; -0.883611     ;-0.378473     
   6.20931250000E+07; -0.883911     ;-0.377119     
   6.20950000000E+07; -0.885546     ;-0.375009     
   6.20968750000E+07; -0.885506     ;-0.374388     
   6.20987500000E+07; -0.88287      ;-0.374102     
   6.21006250000E+07; -0.889099     ;-0.375634     
   6.21025000000E+07; -0.887008     ;-0.373214     
   6.21043750000E+07; -0.8865       ;-0.371801     
   6.21062500000E+07; -0.88663      ;-0.367483     
   6.21081250000E+07; -0.885891     ;-0.367834     
   6.21100000000E+07; -0.889211     ;-0.367064     
   6.21118750000E+07; -0.88928      ;-0.364003     
   6.21137500000E+07; -0.890499     ;-0.363673     
   6.21156250000E+07; -0.888864     ;-0.362776     
   6.21175000000E+07; -0.890116     ;-0.361966     
   6.21193750000E+07; -0.889506     ;-0.360821     
   6.21212500000E+07; -0.891868     ;-0.360349     
   6.21231250000E+07; -0.891288     ;-0.359793     
   6.21250000000E+07; -0.890466     ;-0.359561     
   6.21268750000E+07; -0.892082     ;-0.355543     
   6.21287500000E+07; -0.893266     ;-0.355641     
   6.21306250000E+07; -0.893568     ;-0.356316     
   6.21325000000E+07; -0.894386     ;-0.350289     
   6.21343750000E+07; -0.893336     ;-0.351888     
   6.21362500000E+07; -0.892964     ;-0.349646     
   6.21381250000E+07; -0.894524     ;-0.348459     
   6.21400000000E+07; -0.896184     ;-0.34852      
   6.21418750000E+07; -0.896509     ;-0.347349     
   6.21437500000E+07; -0.897211     ;-0.343882     
   6.21456250000E+07; -0.896049     ;-0.344881     
   6.21475000000E+07; -0.897334     ;-0.343554     
   6.21493750000E+07; -0.898511     ;-0.345335     
   6.21512500000E+07; -0.900575     ;-0.339573     
   6.21531250000E+07; -0.897888     ;-0.339836     
   6.21550000000E+07; -0.898296     ;-0.33854      
   6.21568750000E+07; -0.901088     ;-0.337491     
   6.21587500000E+07; -0.900695     ;-0.336041     
   6.21606250000E+07; -0.896959     ;-0.334671     
   6.21625000000E+07; -0.90146      ;-0.334904     
   6.21643750000E+07; -0.901142     ;-0.331747     
   6.21662500000E+07; -0.901493     ;-0.330422     
   6.21681250000E+07; -0.901981     ;-0.328352     
   6.21700000000E+07; -0.900374     ;-0.326752     
   6.21718750000E+07; -0.905064     ;-0.325599     
   6.21737500000E+07; -0.900188     ;-0.325347     
   6.21756250000E+07; -0.903721     ;-0.326433     
   6.21775000000E+07; -0.904913     ;-0.322123     
   6.21793750000E+07; -0.904952     ;-0.32205      
   6.21812500000E+07; -0.905712     ;-0.319304     
   6.21831250000E+07; -0.906181     ;-0.320885     
   6.21850000000E+07; -0.907258     ;-0.317488     
   6.21868750000E+07; -0.906971     ;-0.316602     
   6.21887500000E+07; -0.905348     ;-0.316245     
   6.21906250000E+07; -0.904245     ;-0.312167     
   6.21925000000E+07; -0.906368     ;-0.312487     
   6.21943750000E+07; -0.907034     ;-0.313421     
   6.21962500000E+07; -0.908406     ;-0.310181     
   6.21981250000E+07; -0.908219     ;-0.309804     
   6.22000000000E+07; -0.908183     ;-0.307594     
   6.22018750000E+07; -0.910835     ;-0.305558     
   6.22037500000E+07; -0.908901     ;-0.304482     
   6.22056250000E+07; -0.908226     ;-0.303629     
   6.22075000000E+07; -0.910673     ;-0.30496      
   6.22093750000E+07; -0.911339     ;-0.303043     
   6.22112500000E+07; -0.909609     ;-0.299802     
   6.22131250000E+07; -0.913329     ;-0.298124     
   6.22150000000E+07; -0.912444     ;-0.298483     
   6.22168750000E+07; -0.913686     ;-0.294976     
   6.22187500000E+07; -0.912797     ;-0.293695     
   6.22206250000E+07; -0.914075     ;-0.292336     
   6.22225000000E+07; -0.913581     ;-0.29042      
   6.22243750000E+07; -0.913642     ;-0.291656     
   6.22262500000E+07; -0.912658     ;-0.290018     
   6.22281250000E+07; -0.912698     ;-0.287925     
   6.22300000000E+07; -0.916158     ;-0.286109     
   6.22318750000E+07; -0.915983     ;-0.282786     
   6.22337500000E+07; -0.916685     ;-0.28227      
   6.22356250000E+07; -0.917039     ;-0.281572     
   6.22375000000E+07; -0.916663     ;-0.28151      
   6.22393750000E+07; -0.91827      ;-0.278985     
   6.22412500000E+07; -0.918045     ;-0.277701     
   6.22431250000E+07; -0.916802     ;-0.275453     
   6.22450000000E+07; -0.917359     ;-0.27406      
   6.22468750000E+07; -0.919713     ;-0.274278     
   6.22487500000E+07; -0.918534     ;-0.271596     
   6.22506250000E+07; -0.92047      ;-0.271235     
   6.22525000000E+07; -0.920925     ;-0.26995      
   6.22543750000E+07; -0.9208       ;-0.268256     
   6.22562500000E+07; -0.921736     ;-0.26655      
   6.22581250000E+07; -0.921446     ;-0.265929     
   6.22600000000E+07; -0.922642     ;-0.264698     
   6.22618750000E+07; -0.923368     ;-0.262077     
   6.22637500000E+07; -0.924469     ;-0.261976     
   6.22656250000E+07; -0.920865     ;-0.258582     
   6.22675000000E+07; -0.922186     ;-0.257351     
   6.22693750000E+07; -0.922983     ;-0.256539     
   6.22712500000E+07; -0.923483     ;-0.25634      
   6.22731250000E+07; -0.922906     ;-0.254836     
   6.22750000000E+07; -0.91968      ;-0.252158     
   6.22768750000E+07; -0.923779     ;-0.251103     
   6.22787500000E+07; -0.925256     ;-0.250525     
   6.22806250000E+07; -0.925417     ;-0.24902      
   6.22825000000E+07; -0.923705     ;-0.247161     
   6.22843750000E+07; -0.924555     ;-0.245666     
   6.22862500000E+07; -0.926578     ;-0.244063     
   6.22881250000E+07; -0.925045     ;-0.242146     
   6.22900000000E+07; -0.927236     ;-0.24096      
   6.22918750000E+07; -0.927751     ;-0.237943     
   6.22937500000E+07; -0.927885     ;-0.23569      
   6.22956250000E+07; -0.928783     ;-0.234651     
   6.22975000000E+07; -0.925706     ;-0.232563     
   6.22993750000E+07; -0.928674     ;-0.232776     
   6.23012500000E+07; -0.929947     ;-0.229295     
   6.23031250000E+07; -0.928574     ;-0.229715     
   6.23050000000E+07; -0.929288     ;-0.227738     
   6.23068750000E+07; -0.929795     ;-0.225179     
   6.23087500000E+07; -0.930128     ;-0.223517     
   6.23106250000E+07; -0.930369     ;-0.22354      
   6.23125000000E+07; -0.931963     ;-0.222406     
   6.23143750000E+07; -0.932267     ;-0.216812     
   6.23162500000E+07; -0.931371     ;-0.217383     
   6.23181250000E+07; -0.932965     ;-0.215975     
   6.23200000000E+07; -0.930835     ;-0.213683     
   6.23218750000E+07; -0.93173      ;-0.213605     
   6.23237500000E+07; -0.930178     ;-0.210856     
   6.23256250000E+07; -0.932087     ;-0.208905     
   6.23275000000E+07; -0.933668     ;-0.206995     
   6.23293750000E+07; -0.933405     ;-0.206202     
   6.23312500000E+07; -0.933346     ;-0.205428     
   6.23331250000E+07; -0.934996     ;-0.200111     
   6.23350000000E+07; -0.935025     ;-0.20085      
   6.23368750000E+07; -0.93248      ;-0.199585     
   6.23387500000E+07; -0.935739     ;-0.198372     
   6.23406250000E+07; -0.934192     ;-0.19605      
   6.23425000000E+07; -0.937463     ;-0.194297     
   6.23443750000E+07; -0.935787     ;-0.194138     
   6.23462500000E+07; -0.935887     ;-0.187973     
   6.23481250000E+07; -0.936993     ;-0.188791     
   6.23500000000E+07; -0.936174     ;-0.186968     
   6.23518750000E+07; -0.935844     ;-0.185801     
   6.23537500000E+07; -0.936638     ;-0.18352      
   6.23556250000E+07; -0.938439     ;-0.183839     
   6.23575000000E+07; -0.938399     ;-0.178992     
   6.23593750000E+07; -0.937571     ;-0.177551     
   6.23612500000E+07; -0.938934     ;-0.17594      
   6.23631250000E+07; -0.937291     ;-0.174544     
   6.23650000000E+07; -0.93984      ;-0.171656     
   6.23668750000E+07; -0.935847     ;-0.171375     
   6.23687500000E+07; -0.93887      ;-0.16934      
   6.23706250000E+07; -0.938774     ;-0.165784     
   6.23725000000E+07; -0.939755     ;-0.166787     
   6.23743750000E+07; -0.940096     ;-0.162926     
   6.23762500000E+07; -0.938982     ;-0.161945     
   6.23781250000E+07; -0.937948     ;-0.159432     
   6.23800000000E+07; -0.940241     ;-0.15817      
   6.23818750000E+07; -0.939445     ;-0.157914     
   6.23837500000E+07; -0.941381     ;-0.153487     
   6.23856250000E+07; -0.943173     ;-0.153481     
   6.23875000000E+07; -0.941279     ;-0.145911     
   6.23893750000E+07; -0.940135     ;-0.146987     
   6.23912500000E+07; -0.942035     ;-0.144602     
   6.23931250000E+07; -0.944167     ;-0.145359     
   6.23950000000E+07; -0.941837     ;-0.139991     
   6.23968750000E+07; -0.941759     ;-0.139035     
   6.23987500000E+07; -0.942535     ;-0.136951     
   6.24006250000E+07; -0.944816     ;-0.133198     
   6.24025000000E+07; -0.942525     ;-0.133461     
   6.24043750000E+07; -0.94211      ;-0.130098     
   6.24062500000E+07; -0.940865     ;-0.126716     
   6.24081250000E+07; -0.942131     ;-0.127822     
   6.24100000000E+07; -0.942839     ;-0.121736     
   6.24118750000E+07; -0.940151     ;-0.122741     
   6.24137500000E+07; -0.943332     ;-0.118433     
   6.24156250000E+07; -0.942761     ;-0.117812     
   6.24175000000E+07; -0.942696     ;-0.113328     
   6.24193750000E+07; -0.942287     ;-0.111617     
   6.24212500000E+07; -0.942975     ;-0.108027     
   6.24231250000E+07; -0.943025     ;-0.10759      
   6.24250000000E+07; -0.939687     ;-0.104254     
   6.24268750000E+07; -0.943355     ;-0.104327     
   6.24287500000E+07; -0.941802     ;-0.0990839    
   6.24306250000E+07; -0.942543     ;-0.0972366    
   6.24325000000E+07; -0.944242     ;-0.0935296    
   6.24343750000E+07; -0.943109     ;-0.0916787    
   6.24362500000E+07; -0.943916     ;-0.0901393    
   6.24381250000E+07; -0.943728     ;-0.0866059    
   6.24400000000E+07; -0.942692     ;-0.0855587    
   6.24418750000E+07; -0.943537     ;-0.0822476    
   6.24437500000E+07; -0.942479     ;-0.0791893    
   6.24456250000E+07; -0.943247     ;-0.073679     
   6.24475000000E+07; -0.943066     ;-0.0722428    
   6.24493750000E+07; -0.943442     ;-0.0712749    
   6.24512500000E+07; -0.941277     ;-0.0667133    
   6.24531250000E+07; -0.942783     ;-0.0654556    
   6.24550000000E+07; -0.941976     ;-0.0628439    
   6.24568750000E+07; -0.94123      ;-0.0585765    
   6.24587500000E+07; -0.940457     ;-0.0548108    
   6.24606250000E+07; -0.938265     ;-0.0537761    
   6.24625000000E+07; -0.939721     ;-0.0495543    
   6.24643750000E+07; -0.940451     ;-0.0459903    
   6.24662500000E+07; -0.938185     ;-0.0428748    
   6.24681250000E+07; -0.940703     ;-0.0407675    
   6.24700000000E+07; -0.939548     ;-0.0368938    
   6.24718750000E+07; -0.939802     ;-0.0342781    
   6.24737500000E+07; -0.93923      ;-0.0318173    
   6.24756250000E+07; -0.937671     ;-0.0282604    
   6.24775000000E+07; -0.938841     ;-0.0248974    
   6.24793750000E+07; -0.938817     ;-0.0197178    
   6.24812500000E+07; -0.938053     ;-0.0167921    
   6.24831250000E+07; -0.935705     ;-0.0126043    
   6.24850000000E+07; -0.937592     ;-0.00974907   
   6.24868750000E+07; -0.936357     ;-0.00658222   
   6.24887500000E+07; -0.934952     ;-0.00225385   
   6.24906250000E+07; -0.934183     ; 0.000389179  
   6.24925000000E+07; -0.932344     ; 0.00488393   
   6.24943750000E+07; -0.9314       ; 0.0100121    
   6.24962500000E+07; -0.931186     ; 0.0126654    
   6.24981250000E+07; -0.929793     ; 0.0165573    
   6.25000000000E+07; -0.929924     ; 0.0220322    
   6.25018750000E+07; -0.928387     ; 0.0257283    
   6.25037500000E+07; -0.927375     ; 0.0292671    
   6.25056250000E+07; -0.928433     ; 0.0340597    
   6.25075000000E+07; -0.924264     ; 0.0390222    
   6.25093750000E+07; -0.925111     ; 0.0440359    
   6.25112500000E+07; -0.921517     ; 0.0475826    
   6.25131250000E+07; -0.921971     ; 0.0519126    
   6.25150000000E+07; -0.918154     ; 0.0550344    
   6.25168750000E+07; -0.916492     ; 0.0619937    
   6.25187500000E+07; -0.916123     ; 0.0674817    
   6.25206250000E+07; -0.913578     ; 0.0704708    
   6.25225000000E+07; -0.913084     ; 0.0763282    
   6.25243750000E+07; -0.911637     ; 0.0840067    
   6.25262500000E+07; -0.907321     ; 0.0882464    
   6.25281250000E+07; -0.908702     ; 0.0935934    
   6.25300000000E+07; -0.904954     ; 0.098497     
   6.25318750000E+07; -0.902074     ; 0.104378     
   6.25337500000E+07; -0.901614     ; 0.110015     
   6.25356250000E+07; -0.897354     ; 0.116949     
   6.25375000000E+07; -0.894088     ; 0.122865     
   6.25393750000E+07; -0.891196     ; 0.127911     
   6.25412500000E+07; -0.889653     ; 0.133493     
   6.25431250000E+07; -0.88599      ; 0.140793     
   6.25450000000E+07; -0.882318     ; 0.146858     
   6.25468750000E+07; -0.877618     ; 0.153542     
   6.25487500000E+07; -0.874755     ; 0.160941     
   6.25506250000E+07; -0.870762     ; 0.168206     
   6.25525000000E+07; -0.865343     ; 0.17448      
   6.25543750000E+07; -0.862001     ; 0.182729     
   6.25562500000E+07; -0.856931     ; 0.190029     
   6.25581250000E+07; -0.851572     ; 0.19845      
   6.25600000000E+07; -0.847244     ; 0.205348     
   6.25618750000E+07; -0.840653     ; 0.214613     
   6.25637500000E+07; -0.832417     ; 0.221435     
   6.25656250000E+07; -0.827776     ; 0.230701     
   6.25675000000E+07; -0.81833      ; 0.236442     
   6.25693750000E+07; -0.810907     ; 0.24586      
   6.25712500000E+07; -0.806225     ; 0.253275     
   6.25731250000E+07; -0.794637     ; 0.264689     
   6.25750000000E+07; -0.786027     ; 0.271824     
   6.25768750000E+07; -0.774156     ; 0.28151      
   6.25787500000E+07; -0.765076     ; 0.288992     
   6.25806250000E+07; -0.753841     ; 0.298761     
   6.25825000000E+07; -0.739621     ; 0.307152     
   6.25843750000E+07; -0.728385     ; 0.316469     
   6.25862500000E+07; -0.715941     ; 0.327422     
   6.25881250000E+07; -0.700706     ; 0.334888     
   6.25900000000E+07; -0.683633     ; 0.343478     
   6.25918750000E+07; -0.668193     ; 0.350857     
   6.25937500000E+07; -0.650644     ; 0.358392     
   6.25956250000E+07; -0.630945     ; 0.366825     
   6.25975000000E+07; -0.611609     ; 0.373369     
   6.25993750000E+07; -0.589903     ; 0.380307     
   6.26012500000E+07; -0.565377     ; 0.386123     
   6.26031250000E+07; -0.542352     ; 0.390205     
   6.26050000000E+07; -0.515932     ; 0.393286     
   6.26068750000E+07; -0.49138      ; 0.395931     
   6.26087500000E+07; -0.462047     ; 0.39588      
   6.26106250000E+07; -0.430875     ; 0.395328     
   6.26125000000E+07; -0.400154     ; 0.393621     
   6.26143750000E+07; -0.368655     ; 0.385714     
   6.26162500000E+07; -0.334817     ; 0.378219     
   6.26181250000E+07; -0.302794     ; 0.366978     
   6.26200000000E+07; -0.267572     ; 0.352449     
   6.26218750000E+07; -0.234001     ; 0.33534      
   6.26237500000E+07; -0.201959     ; 0.313908     
   6.26256250000E+07; -0.168603     ; 0.289773     
   6.26275000000E+07; -0.136845     ; 0.261474     
   6.26293750000E+07; -0.107102     ; 0.229404     
   6.26312500000E+07; -0.0805314    ; 0.194243     
   6.26331250000E+07; -0.05687      ; 0.15576      
   6.26350000000E+07; -0.0362368    ; 0.114196     
   6.26368750000E+07; -0.0199822    ; 0.0711785    
   6.26387500000E+07; -0.00743518   ; 0.0261417    
   6.26406250000E+07; -2.41852E-05  ;-0.0202238    
   6.26425000000E+07;  0.00246664   ;-0.0658074    
   6.26443750000E+07;  0.00094606   ;-0.11288      
   6.26462500000E+07; -0.00530483   ;-0.157312     
   6.26481250000E+07; -0.0149497    ;-0.201668     
   6.26500000000E+07; -0.029589     ;-0.243062     
   6.26518750000E+07; -0.0476177    ;-0.282587     
   6.26537500000E+07; -0.0699065    ;-0.318133     
   6.26556250000E+07; -0.0891985    ;-0.352844     
   6.26575000000E+07; -0.115358     ;-0.383246     
   6.26593750000E+07; -0.140312     ;-0.411487     
   6.26612500000E+07; -0.167786     ;-0.434737     
   6.26631250000E+07; -0.194523     ;-0.454766     
   6.26650000000E+07; -0.223608     ;-0.472861     
   6.26668750000E+07; -0.251718     ;-0.489294     
   6.26687500000E+07; -0.278871     ;-0.501979     
   6.26706250000E+07; -0.304831     ;-0.512049     
   6.26725000000E+07; -0.333383     ;-0.521395     
   6.26743750000E+07; -0.359047     ;-0.528174     
   6.26762500000E+07; -0.383836     ;-0.533172     
   6.26781250000E+07; -0.407471     ;-0.536568     
   6.26800000000E+07; -0.428811     ;-0.539349     
   6.26818750000E+07; -0.451514     ;-0.5407       
   6.26837500000E+07; -0.473239     ;-0.540028     
   6.26856250000E+07; -0.492478     ;-0.540054     
   6.26875000000E+07; -0.514384     ;-0.538308     
   6.26893750000E+07; -0.531825     ;-0.535747     
   6.26912500000E+07; -0.54961      ;-0.532138     
   6.26931250000E+07; -0.564069     ;-0.530119     
   6.26950000000E+07; -0.581576     ;-0.525731     
   6.26968750000E+07; -0.593079     ;-0.522152     
   6.26987500000E+07; -0.609155     ;-0.520205     
   6.27006250000E+07; -0.622623     ;-0.515129     
   6.27025000000E+07; -0.635513     ;-0.507354     
   6.27043750000E+07; -0.646821     ;-0.505113     
   6.27062500000E+07; -0.659587     ;-0.498104     
   6.27081250000E+07; -0.670037     ;-0.493596     
   6.27100000000E+07; -0.68018      ;-0.488122     
   6.27118750000E+07; -0.688544     ;-0.482464     
   6.27137500000E+07; -0.699813     ;-0.477922     
   6.27156250000E+07; -0.710348     ;-0.473313     
   6.27175000000E+07; -0.717303     ;-0.466376     
   6.27193750000E+07; -0.726689     ;-0.461117     
   6.27212500000E+07; -0.733758     ;-0.456841     
   6.27231250000E+07; -0.741251     ;-0.450998     
   6.27250000000E+07; -0.74643      ;-0.446291     
   6.27268750000E+07; -0.756251     ;-0.443642     
   6.27287500000E+07; -0.76102      ;-0.436378     
   6.27306250000E+07; -0.769225     ;-0.430853     
   6.27325000000E+07; -0.774305     ;-0.425363     
   6.27343750000E+07; -0.779143     ;-0.421102     
   6.27362500000E+07; -0.784092     ;-0.415828     
   6.27381250000E+07; -0.790425     ;-0.412025     
   6.27400000000E+07; -0.796173     ;-0.405217     
   6.27418750000E+07; -0.798961     ;-0.402044     
   6.27437500000E+07; -0.804311     ;-0.396796     
   6.27456250000E+07; -0.80779      ;-0.394768     
   6.27475000000E+07; -0.814598     ;-0.386766     
   6.27493750000E+07; -0.816114     ;-0.383424     
   6.27512500000E+07; -0.819001     ;-0.378106     
   6.27531250000E+07; -0.822492     ;-0.372212     
   6.27550000000E+07; -0.828584     ;-0.369619     
   6.27568750000E+07; -0.833128     ;-0.366708     
   6.27587500000E+07; -0.835104     ;-0.361532     
   6.27606250000E+07; -0.839394     ;-0.359882     
   6.27625000000E+07; -0.84136      ;-0.353354     
   6.27643750000E+07; -0.845007     ;-0.349025     
   6.27662500000E+07; -0.847061     ;-0.346098     
   6.27681250000E+07; -0.848375     ;-0.341647     
   6.27700000000E+07; -0.854752     ;-0.338429     
   6.27718750000E+07; -0.857083     ;-0.335112     
   6.27737500000E+07; -0.858865     ;-0.330084     
   6.27756250000E+07; -0.86187      ;-0.327357     
   6.27775000000E+07; -0.864233     ;-0.32151      
   6.27793750000E+07; -0.866527     ;-0.318564     
   6.27812500000E+07; -0.866731     ;-0.316124     
   6.27831250000E+07; -0.870502     ;-0.311427     
   6.27850000000E+07; -0.872004     ;-0.307993     
   6.27868750000E+07; -0.87409      ;-0.306136     
   6.27887500000E+07; -0.876935     ;-0.302439     
   6.27906250000E+07; -0.878509     ;-0.29678      
   6.27925000000E+07; -0.879462     ;-0.297932     
   6.27943750000E+07; -0.883006     ;-0.291813     
   6.27962500000E+07; -0.881762     ;-0.288645     
   6.27981250000E+07; -0.886309     ;-0.28673      
   6.28000000000E+07; -0.886987     ;-0.283231     
   6.28018750000E+07; -0.889956     ;-0.281655     
   6.28037500000E+07; -0.890194     ;-0.276169     
   6.28056250000E+07; -0.88987      ;-0.274996     
   6.28075000000E+07; -0.88963      ;-0.27173      
   6.28093750000E+07; -0.894138     ;-0.272022     
   6.28112500000E+07; -0.894781     ;-0.266613     
   6.28131250000E+07; -0.894848     ;-0.262407     
   6.28150000000E+07; -0.8984       ;-0.259706     
   6.28168750000E+07; -0.899091     ;-0.257126     
   6.28187500000E+07; -0.900757     ;-0.256402     
   6.28206250000E+07; -0.901981     ;-0.250955     
   6.28225000000E+07; -0.902314     ;-0.24913      
   6.28243750000E+07; -0.90582      ;-0.248161     
   6.28262500000E+07; -0.905728     ;-0.243459     
   6.28281250000E+07; -0.907786     ;-0.23957      
   6.28300000000E+07; -0.905463     ;-0.236358     
   6.28318750000E+07; -0.90844      ;-0.236762     
   6.28337500000E+07; -0.910403     ;-0.233191     
   6.28356250000E+07; -0.911376     ;-0.228672     
   6.28375000000E+07; -0.912996     ;-0.227463     
   6.28393750000E+07; -0.912209     ;-0.226169     
   6.28412500000E+07; -0.913625     ;-0.224767     
   6.28431250000E+07; -0.913322     ;-0.220524     
   6.28450000000E+07; -0.917539     ;-0.219688     
   6.28468750000E+07; -0.917092     ;-0.217269     
   6.28487500000E+07; -0.91761      ;-0.212466     
   6.28506250000E+07; -0.916381     ;-0.211244     
   6.28525000000E+07; -0.91832      ;-0.20953      
   6.28543750000E+07; -0.91928      ;-0.208055     
   6.28562500000E+07; -0.920115     ;-0.204968     
   6.28581250000E+07; -0.921031     ;-0.201177     
   6.28600000000E+07; -0.923074     ;-0.200147     
   6.28618750000E+07; -0.920729     ;-0.197725     
   6.28637500000E+07; -0.923875     ;-0.194559     
   6.28656250000E+07; -0.92597      ;-0.196245     
   6.28675000000E+07; -0.925763     ;-0.189796     
   6.28693750000E+07; -0.925431     ;-0.189841     
   6.28712500000E+07; -0.925973     ;-0.186335     
   6.28731250000E+07; -0.926817     ;-0.182143     
   6.28750000000E+07; -0.923566     ;-0.18369      
   6.28768750000E+07; -0.927106     ;-0.180245     
   6.28787500000E+07; -0.929741     ;-0.177827     
   6.28806250000E+07; -0.929835     ;-0.176053     
   6.28825000000E+07; -0.927639     ;-0.173644     
   6.28843750000E+07; -0.931379     ;-0.174407     
   6.28862500000E+07; -0.931437     ;-0.167308     
   6.28881250000E+07; -0.930976     ;-0.167524     
   6.28900000000E+07; -0.93131      ;-0.165933     
   6.28918750000E+07; -0.932136     ;-0.165953     
   6.28937500000E+07; -0.935299     ;-0.16007      
   6.28956250000E+07; -0.931609     ;-0.160624     
   6.28975000000E+07; -0.934103     ;-0.156843     
   6.28993750000E+07; -0.936112     ;-0.156061     
   6.29012500000E+07; -0.934807     ;-0.154665     
   6.29031250000E+07; -0.933687     ;-0.151973     
   6.29050000000E+07; -0.93646      ;-0.152814     
   6.29068750000E+07; -0.937562     ;-0.149242     
   6.29087500000E+07; -0.937084     ;-0.145923     
   6.29106250000E+07; -0.935294     ;-0.142622     
   6.29125000000E+07; -0.939464     ;-0.142297     
   6.29143750000E+07; -0.937425     ;-0.14096      
   6.29162500000E+07; -0.937166     ;-0.137481     
   6.29181250000E+07; -0.938898     ;-0.137887     
   6.29200000000E+07; -0.938309     ;-0.134644     
   6.29218750000E+07; -0.939258     ;-0.134085     
   6.29237500000E+07; -0.939871     ;-0.132314     
   6.29256250000E+07; -0.939293     ;-0.129855     
   6.29275000000E+07; -0.943342     ;-0.130722     
   6.29293750000E+07; -0.940492     ;-0.124885     
   6.29312500000E+07; -0.94101      ;-0.124845     
   6.29331250000E+07; -0.938636     ;-0.12384      
   6.29350000000E+07; -0.944489     ;-0.12159      
   6.29368750000E+07; -0.943384     ;-0.118506     
   6.29387500000E+07; -0.941544     ;-0.11691      
   6.29406250000E+07; -0.943659     ;-0.116575     
   6.29425000000E+07; -0.943594     ;-0.114878     
